"ID";"X_UTM";"Y_UTM";"LAND_USE"
486777;896114;4587046;2
486778;896117;4687471;3
486779;896121;4630228;3
486782;896141;4644289;3
486783;896142;4601107;3
486785;896159;4658350;3
486786;896168;4615167;3
486787;896175;4672411;3
486788;896184;4586046;4
486789;896188;4686472;3
486790;896191;4629228;3
486793;896211;4643289;2
486794;896212;4600107;3
486795;896229;4657350;3
486796;896237;4614168;3
486797;896245;4671411;3
486798;896253;4585047;3
486799;896258;4685472;3
486800;896260;4628229;3
486803;896281;4599108;3
486804;896281;4642290;3
486805;896300;4656351;3
486806;896307;4613169;3
486807;896315;4670412;3
486808;896322;4584047;2
486809;896329;4684473;3
486810;896330;4627230;3
486813;896350;4598108;3
486814;896351;4641291;3
486815;896370;4655352;2
486816;896376;4612169;3
486817;896386;4669413;3
486818;896391;4583048;3
486819;896399;4683474;4
486820;896400;4626230;3
486822;896420;4597109;2
486824;896421;4640291;3
486825;896440;4654352;3
486826;896446;4611170;1
486827;896456;4668413;3
486828;896461;4582049;4
486829;896470;4625231;3
486830;896470;4682474;3
486832;896489;4596110;2
486834;896491;4639292;2
486835;896510;4653353;2
486836;896516;4610171;2
486837;896526;4667414;3
486838;896530;4581049;3
486839;896540;4624231;3
486840;896540;4681475;3
486842;896559;4595110;3
486843;896561;4638292;3
486845;896580;4652354;3
486846;896585;4609171;2
486847;896597;4666415;3
486848;896599;4580050;3
486849;896609;4623232;3
486850;896611;4680476;3
486851;896623;4694537;3
486852;896628;4594111;2
486853;896631;4637293;3
486855;896650;4651354;3
486856;896655;4608172;1
486857;896667;4665415;3
486858;896668;4579050;3
486859;896679;4622233;3
486860;896681;4679476;3
486861;896693;4693538;3
486862;896698;4593111;2
486863;896701;4636294;3
486865;896720;4650355;3
486866;896724;4607172;2
486867;896737;4578051;2
486868;896737;4664416;3
486869;896749;4621233;3
486870;896752;4678477;3
486871;896764;4692538;3
486872;896767;4592112;2
486873;896771;4635294;3
486875;896790;4649355;3
486876;896794;4606173;1
486877;896807;4577052;2
486878;896807;4663417;3
486879;896819;4620234;3
486880;896822;4677478;3
486881;896835;4691539;3
486882;896836;4591113;2
486883;896841;4634295;3
486885;896860;4648356;3
486886;896863;4605174;3
486887;896876;4576052;2
486888;896878;4662417;3
486889;896888;4619235;3
486890;896893;4676478;3
486891;896905;4690540;3
486892;896906;4590113;2
486893;896911;4633296;3
486895;896930;4647357;3
486896;896933;4604174;3
486897;896945;4575053;2
486898;896948;4661418;3
486899;896958;4618235;3
486900;896963;4675479;3
486901;896975;4589114;2
486902;896976;4689540;3
486903;896980;4632296;4
486905;897000;4646357;3
486906;897003;4603175;3
486907;897014;4574053;1
486908;897018;4660419;3
486909;897028;4617236;3
486910;897033;4674480;3
486911;897044;4588114;2
486912;897046;4688541;3
486913;897050;4631297;3
486915;897071;4645358;3
486916;897072;4602175;2
486918;897088;4659419;3
486919;897097;4616236;3
486920;897104;4673480;3
486921;897114;4587115;2
486922;897117;4687542;3
486923;897120;4630298;3
486926;897141;4644359;2
486927;897142;4601176;2
486929;897159;4658420;3
486930;897167;4615237;3
486931;897174;4672481;3
486932;897183;4586116;3
486933;897187;4686542;3
486934;897190;4629298;3
486937;897211;4600177;3
486938;897211;4643359;4
486939;897229;4657420;3
486940;897237;4614238;3
486941;897244;4671482;3
486942;897252;4585116;3
486943;897258;4685543;3
486944;897260;4628299;3
486947;897280;4599177;2
486948;897281;4642360;3
486949;897299;4656421;3
486950;897306;4613238;3
486951;897315;4670482;3
486952;897321;4584117;3
486953;897328;4684544;3
486954;897330;4627299;3
486957;897350;4598178;3
486958;897351;4641361;3
486959;897369;4655422;3
486960;897376;4612239;3
486961;897385;4669483;3
486962;897391;4583117;3
486963;897399;4626300;3
486964;897399;4683544;3
486966;897419;4597178;3
486968;897420;4640361;3
486969;897439;4654422;3
486970;897445;4611239;3
486971;897455;4668484;3
486972;897460;4582118;3
486973;897469;4625301;3
486974;897469;4682545;3
486976;897489;4596179;2
486977;897490;4639362;3
486979;897509;4653423;3
486980;897515;4610240;3
486981;897526;4667484;3
486982;897529;4581119;3
486983;897539;4624301;3
486984;897540;4681546;3
486986;897558;4595180;2
486987;897560;4638362;3
486989;897579;4652424;3
486990;897585;4609241;2
486991;897596;4666485;5
486992;897598;4580119;3
486993;897609;4623302;3
486994;897610;4680546;3
486996;897628;4594180;3
486997;897630;4637363;4
486999;897650;4651424;3
487000;897654;4608241;2
487001;897666;4665486;3
487002;897668;4579120;3
487003;897678;4622302;3
487004;897681;4679547;3
487005;897693;4693608;3
487006;897697;4593181;3
487007;897700;4636364;3
487009;897720;4650425;3
487010;897724;4607242;2
487011;897737;4578120;2
487012;897737;4664486;3
487013;897748;4621303;3
487014;897751;4678548;3
487015;897763;4692609;3
487016;897766;4592181;2
487017;897770;4635364;3
487019;897790;4649426;3
487020;897793;4606243;2
487021;897806;4577121;3
487022;897807;4663487;3
487023;897818;4620304;3
487024;897822;4677548;3
487025;897834;4691610;3
487026;897836;4591182;2
487027;897840;4634365;3
487029;897860;4648426;3
487030;897863;4605243;2
487031;897875;4576121;2
487032;897877;4662487;3
487033;897888;4619304;3
487034;897892;4676549;3
487035;897904;4690610;3
487036;897905;4590183;2
487037;897910;4633366;3
487039;897930;4647427;3
487040;897932;4604244;3
487041;897944;4575122;1
487042;897947;4661488;3
487043;897957;4618305;3
487044;897962;4675549;3
487045;897974;4589183;2
487046;897975;4689611;3
487047;897980;4632366;3
487049;898000;4646427;3
487050;898002;4603244;3
487051;898014;4574123;3
487052;898018;4660489;3
487053;898027;4617306;3
487054;898033;4674550;3
487055;898044;4588184;2
487056;898046;4688611;3
487057;898050;4631367;1
487059;898070;4645428;3
487060;898071;4602245;3
487062;898088;4659489;3
487063;898097;4616306;3
487064;898103;4673551;3
487065;898113;4587184;3
487066;898116;4687612;3
487067;898120;4630367;3
487069;898140;4644429;3
487070;898141;4601245;3
487071;898158;4658490;3
487072;898166;4615307;3
487073;898173;4672551;3
487074;898182;4586185;3
487075;898187;4686613;3
487076;898189;4629368;3
487079;898210;4600246;2
487080;898210;4643429;3
487081;898228;4657491;3
487082;898236;4614307;3
487083;898244;4671552;3
487084;898252;4585185;1
487085;898257;4685613;3
487086;898259;4628369;3
487089;898280;4599247;3
487090;898280;4642430;3
487091;898298;4656491;3
487092;898306;4613308;3
487093;898314;4670553;3
487094;898321;4584186;3
487095;898328;4684614;3
487096;898329;4627369;3
487099;898349;4598247;4
487100;898350;4641431;3
487101;898368;4655492;3
487102;898375;4612309;3
487103;898384;4669553;2
487104;898390;4583187;3
487105;898398;4683615;3
487106;898399;4626370;1
487109;898419;4597248;2
487110;898420;4640431;3
487111;898439;4654493;3
487112;898445;4611309;3
487113;898455;4668554;3
487114;898459;4582187;3
487115;898469;4625370;3
487116;898469;4682615;3
487118;898488;4596248;2
487120;898490;4639432;3
487121;898509;4653493;4
487122;898514;4610310;3
487123;898525;4667555;3
487124;898529;4581188;3
487125;898538;4624371;3
487126;898539;4681616;3
487128;898558;4595249;2
487129;898560;4638432;3
487131;898579;4652494;3
487132;898584;4609310;2
487133;898595;4666555;3
487134;898598;4580188;3
487135;898608;4623372;3
487136;898610;4680617;3
487137;898621;4694678;4
487138;898627;4594250;3
487139;898630;4637433;2
487141;898649;4651494;3
487142;898654;4608311;2
487143;898666;4665556;3
487144;898667;4579189;2
487145;898678;4622372;3
487146;898680;4679617;3
487147;898692;4693679;3
487148;898696;4593250;2
487149;898700;4636434;2
487151;898719;4650495;3
487152;898723;4607311;3
487153;898736;4578189;2
487154;898736;4664556;3
487155;898748;4621373;4
487156;898750;4678618;3
487157;898763;4692679;3
487158;898766;4592251;1
487159;898770;4635434;3
487161;898789;4649496;3
487162;898793;4606312;2
487163;898806;4577190;3
487164;898806;4663557;3
487165;898817;4620373;3
487166;898821;4677619;3
487167;898833;4691680;3
487168;898835;4591251;2
487169;898839;4634435;3
487171;898859;4648496;3
487172;898862;4605313;2
487173;898875;4576191;3
487174;898876;4662558;3
487175;898887;4619374;3
487176;898891;4676619;3
487177;898904;4590252;2
487178;898904;4690681;3
487179;898909;4633435;4
487181;898929;4647497;3
487182;898932;4604313;3
487183;898944;4575191;3
487184;898947;4661558;3
487185;898957;4618375;3
487186;898962;4675620;3
487187;898974;4589252;2
487188;898974;4689681;3
487189;898979;4632436;4
487191;898999;4646497;3
487192;899001;4603314;3
487194;899017;4660559;3
487195;899026;4617375;3
487196;899032;4674620;3
487197;899043;4588253;1
487198;899045;4688682;3
487199;899049;4631437;2
487201;899069;4645498;3
487202;899071;4602314;3
487203;899087;4659560;3
487204;899096;4616376;3
487205;899102;4673621;3
487206;899112;4587254;2
487207;899115;4687683;3
487208;899119;4630437;2
487210;899139;4644499;3
487211;899140;4601315;3
487212;899157;4658560;3
487213;899166;4615376;3
487214;899173;4672622;3
487215;899182;4586254;3
487216;899186;4686683;3
487217;899189;4629438;2
487219;899209;4643499;3
487220;899210;4600316;3
487221;899227;4657561;3
487222;899235;4614377;3
487223;899243;4671622;1
487224;899251;4585255;1
487225;899257;4685684;3
487226;899259;4628438;2
487229;899279;4599316;2
487230;899279;4642500;3
487231;899298;4656561;3
487232;899305;4613378;3
487233;899314;4670623;2
487234;899320;4584255;1
487235;899327;4684685;3
487236;899328;4627439;3
487239;899349;4598317;1
487240;899349;4641500;3
487241;899368;4655562;3
487242;899375;4612378;3
487243;899384;4669624;2
487244;899390;4583256;3
487245;899398;4626440;3
487246;899398;4683685;3
487248;899418;4597317;2
487250;899419;4640501;3
487251;899438;4654563;3
487252;899444;4611379;4
487253;899454;4668624;2
487254;899459;4582256;3
487255;899468;4625440;3
487256;899468;4682686;3
487258;899488;4596318;2
487260;899489;4639502;3
487261;899508;4653563;3
487262;899514;4610379;3
487263;899524;4667625;3
487264;899528;4581257;3
487265;899538;4624441;3
487266;899538;4681686;3
487268;899557;4595318;2
487269;899559;4638502;3
487271;899578;4652564;3
487272;899583;4609380;3
487273;899595;4666625;4
487274;899597;4580258;3
487275;899608;4623441;3
487276;899609;4680687;3
487277;899621;4694749;4
487278;899626;4594319;3
487279;899629;4637503;3
487281;899648;4651564;3
487282;899653;4608380;3
487283;899665;4665626;5
487284;899667;4579258;1
487285;899677;4622442;3
487286;899679;4679688;3
487287;899691;4693749;3
487288;899696;4593320;3
487289;899699;4636503;2
487291;899718;4650565;3
487292;899723;4607381;3
487293;899735;4664627;3
487294;899736;4578259;3
487295;899747;4621443;3
487296;899750;4678688;3
487297;899762;4692750;3
487298;899765;4592320;2
487299;899769;4635504;2
487301;899788;4649566;3
487302;899792;4606382;2
487303;899805;4577259;2
487304;899806;4663627;2
487305;899817;4620443;3
487306;899820;4677689;3
487307;899833;4691751;3
487308;899835;4591321;3
487309;899839;4634505;2
487311;899859;4648566;3
487312;899862;4605382;2
487313;899874;4576260;3
487314;899876;4662628;3
487315;899886;4619444;3
487316;899891;4676690;3
487317;899903;4690751;3
487318;899904;4590321;2
487319;899909;4633505;3
487321;899929;4647567;3
487322;899931;4604383;2
487323;899943;4575260;3
487324;899946;4661629;2
487325;899956;4618444;3
487326;899961;4675690;3
487327;899973;4589322;3
487328;899974;4689752;3
487329;899979;4632506;2
487331;899999;4646567;3
487332;900001;4603383;1
487334;900016;4660629;3
487335;900026;4617445;3
487336;900031;4674691;3
487337;900043;4588322;3
487338;900044;4688753;3
487339;900048;4631506;3
487341;900069;4645568;4
487342;900070;4602384;2
487343;900086;4659630;3
487344;900096;4616445;3
487345;900102;4673691;4
487346;900112;4587323;3
487347;900115;4687753;3
487348;900118;4630507;2
487350;900139;4644569;4
487351;900140;4601384;2
487352;900157;4658630;3
487353;900165;4615446;3
487354;900172;4672692;2
487355;900181;4586323;3
487356;900185;4686754;3
487357;900188;4629508;2
487359;900209;4600385;3
487360;900209;4643569;3
487361;900227;4657631;3
487362;900235;4614447;2
487363;900243;4671693;2
487364;900251;4585324;3
487365;900256;4685754;3
487366;900258;4628508;3
487369;900279;4599386;3
487370;900279;4642570;3
487371;900297;4656632;3
487372;900304;4613447;1
487373;900313;4670693;2
487374;900320;4584325;3
487375;900326;4684755;3
487376;900328;4627509;3
487379;900348;4598386;3
487380;900349;4641570;3
487381;900367;4655632;3
487382;900374;4612448;3
487383;900383;4669694;3
487384;900389;4583325;3
487385;900397;4683756;2
487386;900398;4626509;3
487389;900418;4597387;1
487390;900419;4640571;3
487391;900437;4654633;5
487392;900444;4611448;1
487393;900454;4668695;2
487394;900458;4582326;3
487395;900467;4625510;3
487396;900467;4682756;3
487398;900487;4596387;1
487400;900489;4639572;3
487401;900507;4653633;3
487402;900513;4610449;3
487403;900524;4667695;2
487404;900528;4581326;3
487405;900537;4624511;3
487406;900538;4681757;4
487407;900549;4695819;3
487408;900556;4595388;2
487409;900559;4638572;3
487411;900578;4652634;3
487412;900583;4609449;3
487413;900594;4666696;3
487414;900597;4580327;3
487415;900607;4623511;3
487416;900608;4680758;3
487417;900620;4694819;3
487418;900626;4594388;3
487419;900629;4637573;2
487421;900648;4651635;3
487422;900652;4608450;3
487423;900664;4665696;4
487424;900666;4579327;2
487425;900677;4622512;3
487426;900679;4679758;3
487427;900691;4693820;3
487428;900695;4593389;3
487429;900698;4636573;2
487431;900718;4650635;3
487432;900722;4607451;3
487433;900735;4578328;1
487434;900735;4664697;3
487435;900746;4621512;3
487436;900749;4678759;3
487437;900761;4692821;3
487438;900765;4592389;3
487439;900768;4635574;2
487441;900788;4649636;3
487442;900792;4606451;3
487443;900804;4577328;2
487444;900805;4663698;4
487445;900816;4620513;3
487446;900820;4677759;3
487447;900832;4691821;3
487448;900834;4591390;2
487449;900838;4634575;3
487451;900858;4648636;3
487452;900861;4605452;3
487453;900874;4576329;3
487454;900875;4662698;2
487455;900886;4619513;3
487456;900890;4676760;3
487457;900903;4590391;4
487458;900903;4690822;3
487459;900908;4633575;2
487461;900928;4647637;3
487462;900931;4604452;1
487463;900943;4575330;1
487464;900945;4661699;3
487465;900956;4618514;3
487466;900960;4675761;3
487467;900973;4589391;3
487468;900973;4689823;2
487469;900978;4632576;2
487471;900998;4646638;3
487472;901000;4603453;2
487474;901016;4660699;2
487475;901025;4617515;3
487476;901031;4674761;3
487477;901042;4588392;3
487478;901044;4688823;3
487479;901048;4631576;1
487481;901068;4645638;3
487482;901070;4602453;2
487483;901086;4659700;3
487484;901095;4616515;3
487485;901101;4673762;4
487486;901111;4587392;3
487487;901114;4687824;3
487488;901118;4630577;1
487490;901138;4644639;3
487491;901139;4601454;3
487492;901156;4658701;3
487493;901165;4615516;3
487494;901172;4672762;1
487495;901181;4586393;3
487496;901185;4686824;3
487497;901188;4629577;2
487499;901208;4643639;3
487500;901209;4600454;2
487501;901226;4657701;3
487502;901234;4614516;3
487503;901242;4671763;2
487504;901250;4585393;3
487505;901255;4685825;3
487506;901257;4628578;2
487508;901278;4599455;3
487509;901278;4642640;3
487510;901296;4656702;3
487511;901304;4613517;1
487512;901312;4670764;2
487513;901319;4584394;3
487514;901326;4684826;3
487515;901327;4627579;3
487518;901348;4598456;3
487519;901348;4641640;3
487520;901367;4655702;3
487521;901374;4612517;4
487522;901383;4669764;3
487523;901389;4583394;3
487524;901396;4683826;3
487525;901397;4626579;3
487528;901417;4597456;3
487529;901418;4640641;3
487530;901437;4654703;3
487531;901443;4611518;3
487532;901453;4668765;2
487533;901458;4582395;3
487534;901467;4625580;3
487535;901467;4682827;3
487537;901486;4596457;3
487539;901488;4639642;2
487540;901507;4653704;3
487541;901513;4610518;3
487542;901523;4667765;3
487543;901527;4581395;3
487544;901537;4624580;3
487545;901537;4681827;3
487546;901549;4695889;4
487547;901556;4595457;2
487548;901558;4638642;3
487550;901577;4652704;3
487551;901582;4609519;3
487552;901594;4666766;3
487553;901596;4580396;3
487554;901606;4623581;3
487555;901608;4680828;1
487556;901619;4694890;3
487557;901625;4594458;3
487558;901628;4637643;2
487560;901647;4651705;3
487561;901652;4608520;1
487562;901664;4665767;3
487563;901665;4579397;3
487564;901676;4622581;3
487565;901678;4679829;3
487566;901690;4693891;3
487567;901695;4593458;3
487568;901698;4636643;1
487570;901717;4650705;3
487571;901722;4607520;3
487572;901734;4664767;2
487573;901735;4578397;2
487574;901746;4621582;3
487575;901749;4678829;3
487576;901761;4692891;3
487577;901764;4592459;2
487578;901768;4635644;2
487580;901787;4649706;4
487581;901791;4606521;3
487582;901804;4577398;3
487583;901804;4663768;3
487584;901816;4620583;3
487585;901819;4677830;4
487586;901831;4691892;3
487587;901833;4591459;2
487588;901838;4634644;3
487590;901857;4648706;3
487591;901861;4605521;1
487592;901873;4576398;2
487593;901875;4662768;3
487594;901885;4619583;3
487595;901889;4676830;3
487596;901902;4690893;3
487597;901903;4590460;3
487598;901908;4633645;2
487600;901927;4647707;3
487601;901930;4604522;3
487603;901945;4661769;3
487604;901955;4618584;3
487605;901960;4675831;3
487606;901972;4589460;3
487607;901973;4689893;4
487608;901977;4632646;2
487610;901997;4646708;3
487611;902000;4603522;3
487613;902015;4660770;3
487614;902025;4617584;3
487615;902030;4674832;3
487616;902042;4588461;3
487617;902043;4688894;3
487618;902047;4631646;1
487620;902068;4645708;3
487621;902069;4602523;4
487622;902085;4659770;3
487623;902094;4616585;3
487624;902101;4673832;3
487625;902111;4587462;3
487626;902114;4687894;3
487627;902117;4630647;1
487629;902138;4644709;3
487630;902139;4601523;3
487631;902156;4658771;3
487632;902164;4615585;3
487633;902171;4672833;3
487634;902180;4586462;3
487635;902184;4686895;3
487636;902187;4629647;2
487638;902208;4600524;2
487639;902208;4643709;3
487640;902226;4657771;3
487641;902234;4614586;3
487642;902241;4671833;3
487643;902249;4585463;3
487644;902255;4685896;3
487645;902257;4628648;2
487647;902278;4599525;2
487648;902278;4642710;3
487649;902296;4656772;3
487650;902303;4613586;2
487651;902312;4670834;3
487652;902319;4584463;3
487653;902325;4684896;3
487654;902327;4627648;3
487657;902347;4598525;2
487658;902348;4641710;3
487659;902366;4655772;3
487660;902373;4612587;3
487661;902382;4669835;3
487662;902388;4583464;3
487663;902396;4626649;3
487664;902396;4683897;3
487667;902417;4597526;3
487668;902418;4640711;3
487669;902436;4654773;3
487670;902443;4611588;3
487671;902452;4668835;3
487672;902457;4582464;3
487673;902466;4625650;3
487674;902466;4682897;3
487676;902486;4596526;3
487678;902488;4639712;3
487679;902506;4653774;3
487680;902512;4610588;3
487681;902523;4667836;2
487682;902527;4581465;3
487683;902536;4624650;1
487684;902537;4681898;3
487685;902548;4695960;4
487686;902555;4595527;3
487687;902557;4638712;2
487689;902576;4652774;3
487690;902582;4609589;3
487691;902593;4666836;3
487692;902596;4580465;3
487693;902606;4623651;3
487694;902607;4680898;3
487695;902619;4694961;5
487696;902625;4594527;2
487697;902627;4637713;1
487699;902647;4651775;3
487700;902651;4608589;3
487701;902663;4665837;3
487702;902665;4579466;3
487703;902676;4622651;3
487704;902678;4679899;3
487705;902690;4693961;3
487706;902694;4593528;3
487707;902697;4636713;2
487709;902717;4650775;3
487710;902721;4607590;2
487711;902734;4578466;3
487712;902734;4664838;3
487713;902745;4621652;3
487714;902748;4678900;3
487715;902760;4692962;3
487716;902764;4592528;3
487717;902767;4635714;2
487719;902787;4649776;3
487720;902791;4606590;3
487721;902803;4577467;1
487722;902804;4663838;3
487723;902815;4620652;3
487724;902818;4677900;3
487725;902831;4691962;3
487726;902833;4591529;3
487727;902837;4634714;2
487729;902857;4648776;3
487730;902860;4605591;2
487731;902873;4576467;1
487732;902874;4662839;3
487733;902885;4619653;3
487734;902889;4676901;3
487735;902901;4690963;3
487736;902902;4590529;3
487737;902907;4633715;2
487739;902927;4647777;3
487740;902930;4604591;3
487742;902944;4661839;3
487743;902954;4618653;3
487744;902959;4675901;3
487745;902972;4589530;3
487746;902972;4689964;3
487747;902977;4632715;1
487749;902997;4646778;3
487750;902999;4603592;3
487751;903015;4660840;2
487752;903024;4617654;4
487753;903030;4674902;5
487754;903041;4588530;2
487755;903042;4688964;3
487756;903047;4631716;1
487758;903067;4645778;3
487759;903069;4602592;3
487760;903085;4659840;3
487761;903094;4616654;3
487762;903100;4673903;3
487763;903110;4587531;3
487764;903113;4687965;3
487765;903117;4630717;1
487767;903137;4644779;3
487768;903138;4601593;4
487769;903155;4658841;4
487770;903164;4615655;3
487771;903170;4672903;3
487772;903180;4586531;3
487773;903184;4686965;3
487774;903186;4629717;1
487776;903207;4643779;3
487777;903208;4600593;3
487778;903225;4657842;3
487779;903233;4614656;3
487780;903241;4671904;3
487781;903249;4585532;3
487782;903254;4685966;3
487783;903256;4628718;3
487785;903277;4599594;3
487786;903277;4642780;3
487787;903295;4656842;3
487788;903303;4613656;3
487789;903311;4670904;3
487790;903318;4584532;3
487791;903325;4684967;3
487792;903326;4627718;3
487794;903347;4598594;2
487795;903347;4641780;3
487796;903365;4655843;3
487797;903372;4612657;4
487798;903381;4669905;3
487799;903387;4583533;3
487800;903395;4683967;3
487801;903396;4626719;3
487804;903416;4597595;2
487805;903417;4640781;3
487806;903436;4654843;3
487807;903442;4611657;3
487808;903452;4668905;3
487809;903457;4582533;3
487810;903466;4625719;3
487811;903466;4682968;3
487812;903477;4697030;4
487813;903485;4596596;3
487815;903487;4639782;3
487816;903506;4653844;3
487817;903512;4610658;4
487818;903522;4667906;3
487819;903526;4581534;3
487820;903536;4624720;3
487821;903536;4681968;3
487822;903548;4696031;3
487823;903555;4595596;3
487824;903557;4638782;3
487826;903576;4652844;3
487827;903581;4609658;3
487828;903592;4666907;3
487829;903595;4580534;3
487830;903605;4623720;3
487831;903607;4680969;3
487832;903618;4695031;3
487833;903624;4594597;3
487834;903627;4637783;2
487836;903646;4651845;3
487837;903651;4608659;3
487838;903663;4665907;2
487839;903664;4579535;3
487840;903675;4622721;3
487841;903677;4679970;2
487842;903689;4694032;3
487843;903694;4593597;3
487844;903697;4636783;3
487846;903716;4650845;3
487847;903720;4607659;3
487848;903733;4664908;2
487849;903734;4578535;3
487850;903745;4621721;3
487851;903747;4678970;3
487852;903760;4693033;3
487853;903763;4592598;3
487854;903767;4635784;2
487856;903786;4649846;2
487857;903790;4606660;3
487858;903803;4577536;3
487859;903803;4663908;3
487860;903815;4620722;3
487861;903818;4677971;2
487862;903830;4692033;3
487863;903832;4591598;3
487864;903837;4634784;2
487866;903856;4648847;2
487867;903860;4605660;3
487868;903872;4576536;1
487869;903874;4662909;3
487870;903884;4619723;3
487871;903888;4676971;3
487872;903901;4691034;3
487873;903902;4590599;3
487874;903906;4633785;2
487876;903926;4647847;3
487877;903929;4604661;2
487879;903944;4661909;3
487880;903954;4618723;3
487881;903959;4675972;3
487882;903971;4589599;3
487883;903971;4690034;3
487884;903976;4632785;2
487886;903996;4646848;3
487887;903999;4603661;3
487888;904014;4660910;2
487889;904024;4617724;4
487890;904029;4674972;3
487891;904040;4588600;3
487892;904042;4689035;3
487893;904046;4631786;2
487895;904066;4645848;3
487896;904068;4602662;2
487897;904084;4659911;4
487898;904093;4616724;4
487899;904100;4673973;3
487900;904110;4587600;3
487901;904112;4688035;3
487902;904116;4630786;2
487904;904136;4644849;3
487905;904138;4601662;3
487906;904154;4658911;4
487907;904163;4615725;3
487908;904170;4672974;3
487909;904179;4586601;3
487910;904183;4687036;3
487911;904186;4629787;2
487913;904206;4643849;3
487914;904207;4600663;3
487915;904225;4657912;4
487916;904233;4614725;3
487917;904240;4671974;3
487918;904248;4585601;3
487919;904254;4686037;3
487920;904256;4628788;3
487922;904276;4642850;3
487923;904277;4599663;2
487924;904295;4656912;2
487925;904302;4613726;3
487926;904311;4670975;3
487927;904318;4584602;3
487928;904324;4685037;3
487929;904326;4627788;3
487931;904346;4598664;3
487932;904346;4641850;3
487933;904365;4655913;3
487934;904372;4612726;3
487935;904381;4669975;3
487936;904387;4583602;3
487937;904395;4626789;2
487938;904395;4684038;3
487940;904415;4597664;3
487942;904416;4640851;3
487943;904435;4654913;3
487944;904442;4611727;3
487945;904451;4668976;3
487946;904456;4582603;3
487947;904465;4625789;2
487948;904465;4683038;3
487949;904476;4697101;4
487950;904485;4596665;3
487952;904486;4639851;3
487953;904505;4653914;3
487954;904511;4610727;3
487955;904522;4667976;3
487956;904525;4581603;3
487957;904535;4624790;1
487958;904536;4682039;3
487959;904547;4696101;4
487960;904554;4595665;3
487961;904556;4638852;3
487963;904575;4652914;3
487964;904581;4609728;3
487965;904592;4666977;2
487966;904595;4580604;3
487967;904605;4623790;1
487968;904606;4681039;3
487969;904618;4695102;3
487970;904624;4594666;3
487971;904626;4637853;3
487973;904645;4651915;3
487974;904650;4608728;3
487975;904662;4665977;3
487976;904664;4579604;3
487977;904675;4622791;2
487978;904676;4680040;3
487979;904688;4694103;3
487980;904693;4593666;3
487981;904696;4636853;1
487983;904716;4650916;1
487984;904720;4607729;3
487985;904732;4664978;3
487986;904733;4578605;3
487987;904744;4621791;3
487988;904747;4679041;3
487989;904759;4693103;3
487990;904763;4592667;3
487991;904766;4635854;2
487993;904786;4649916;1
487994;904789;4606729;3
487995;904802;4577605;3
487996;904803;4663979;3
487997;904814;4620792;4
487998;904817;4678041;3
487999;904830;4692104;3
488000;904832;4591668;3
488001;904836;4634854;2
488003;904856;4648917;2
488004;904859;4605730;4
488005;904872;4576606;3
488006;904873;4662979;3
488007;904884;4619792;3
488008;904888;4677042;5
488009;904900;4691104;3
488010;904901;4590668;3
488011;904906;4633855;2
488013;904926;4647917;3
488014;904929;4604730;3
488016;904943;4661980;3
488017;904953;4618793;4
488018;904958;4676042;4
488019;904971;4589669;3
488020;904971;4690105;3
488021;904976;4632855;2
488023;904996;4646918;2
488024;904998;4603731;3
488025;905013;4660980;3
488026;905023;4617793;4
488027;905029;4675043;3
488028;905040;4588669;3
488029;905041;4689105;3
488030;905046;4631856;2
488032;905066;4645918;2
488033;905068;4602731;3
488034;905084;4659981;3
488035;905093;4616794;4
488036;905099;4674043;3
488037;905109;4587670;3
488038;905112;4688106;5
488039;905116;4630856;4
488041;905136;4644919;2
488042;905137;4601732;2
488043;905154;4658981;3
488044;905162;4615794;4
488045;905169;4673044;3
488046;905179;4586670;3
488047;905182;4687107;4
488048;905185;4629857;3
488050;905206;4643919;2
488051;905207;4600732;3
488052;905224;4657982;3
488053;905232;4614795;5
488054;905240;4672044;3
488055;905248;4585670;3
488056;905253;4686107;3
488057;905255;4628857;3
488059;905276;4599733;5
488060;905276;4642920;3
488061;905294;4656982;3
488062;905302;4613795;3
488063;905310;4671045;3
488064;905317;4584671;3
488065;905323;4685108;3
488066;905325;4627858;3
488068;905346;4598733;3
488069;905346;4641920;3
488070;905364;4655983;3
488071;905371;4612796;4
488072;905380;4670046;3
488073;905386;4583671;3
488074;905394;4684108;3
488075;905395;4626858;3
488078;905415;4597734;3
488079;905416;4640921;3
488080;905435;4654984;3
488081;905441;4611796;3
488082;905451;4669046;3
488083;905456;4582672;3
488084;905464;4683109;3
488085;905465;4625859;3
488087;905484;4596734;3
488089;905486;4639921;3
488090;905505;4653984;3
488091;905511;4610797;1
488092;905521;4668047;3
488093;905525;4581672;3
488094;905534;4624859;3
488095;905535;4682109;3
488096;905547;4696172;1
488097;905554;4595735;3
488098;905556;4638922;3
488100;905575;4652985;3
488101;905580;4609797;3
488102;905591;4667047;3
488103;905594;4580673;3
488104;905604;4623860;2
488105;905605;4681110;3
488106;905617;4695173;4
488107;905623;4594735;3
488108;905626;4637923;3
488110;905645;4651985;3
488111;905650;4608798;1
488112;905662;4666048;2
488113;905663;4579673;3
488114;905674;4622860;1
488115;905676;4680110;3
488116;905688;4694173;4
488117;905693;4593736;3
488118;905696;4636923;2
488120;905715;4650986;3
488121;905719;4607798;3
488122;905732;4665048;2
488123;905733;4578674;3
488124;905744;4621861;3
488125;905746;4679111;5
488126;905758;4693174;3
488127;905762;4592736;3
