"ID";"IDPARCELA";"DANYSEVER";"DANYMITJA";"DANYPETIT"
123394;110824;0;0;0
123396;110812;0;0;0
123397;110809;0;0;0
123399;110803;0;0;0
123403;110792;0;0;0
123404;110789;0;0;0
123408;110778;0;0;0
123409;110770;0;0;0
123411;110546;0;0;0
123414;290907;0;0;0
123415;110538;0;0;0
123416;110536;0;0;0
123417;110535;0;0;0
123419;110530;0;0;0
123420;110526;0;0;0
123422;110517;0;0;0
123424;110506;0;0;0
123425;110498;0;0;0
123426;110490;0;0;0
123427;110481;0;0;0
123429;110472;0;0;0
123435;110201;0;0;0
123437;110196;0;0;0
123450;110013;0;0;0
123566;410375;0;0;0
123567;410360;0;0;0
123569;410342;0;0;0
123570;410333;0;0;0
123576;410283;0;0;0
123582;410092;0;0;0
123594;62672;0;0;0
123598;62426;0;0;0
123599;62418;0;0;0
123766;101965;0;0;0
123767;101954;0;0;0
123768;101947;0;0;0
123776;101894;0;1;1
123800;101157;0;0;0
123804;101140;0;0;0
123814;101080;0;0;0
123817;101051;0;0;0
123844;50604;0;0;0
123927;370225;0;0;0
124092;241216;0;0;0
124094;241212;0;0;0
124095;241207;0;0;0
124097;240760;0;0;0
124119;240271;0;0;0
124207;111249;0;0;0
124226;111098;0;0;0
124227;111087;0;0;0
124228;111075;0;0;0
124229;111067;0;0;0
124231;111046;0;0;0
124232;111043;0;0;0
124233;110832;0;0;0
124234;110825;0;0;0
124235;110818;0;0;0
124237;110810;0;0;0
124241;110799;0;0;0
124242;110795;0;0;0
124243;110793;0;0;0
124244;110790;0;0;0
124248;110779;0;0;0
124255;290890;0;0;0
124258;110534;0;0;0
124259;110531;0;0;0
124260;110527;0;0;0
124261;110522;0;0;0
124262;110518;0;0;0
124263;110513;0;0;0
124264;110507;0;0;0
124265;110499;0;0;0
124267;110482;0;0;0
124268;110474;0;0;0
124287;110153;0;0;0
124289;110054;10;10;10
124304;411259;0;0;0
124384;410829;0;0;0
124399;410431;0;0;0
124400;410429;0;0;0
124401;410414;0;0;0
124403;410399;0;0;0
124404;410392;0;0;0
124408;410351;0;0;0
124410;410334;0;0;0
124411;410322;0;0;0
124414;410304;0;0;0
124420;410110;0;0;0
124422;410093;0;0;0
124424;410075;0;0;0
124426;410066;0;0;0
124434;62673;0;0;0
124436;62439;0;0;0
124438;62427;0;0;0
124439;62419;0;0;0
124442;62395;0;0;0
124444;62383;0;0;0
124482;61713;0;0;0
124488;61675;0;0;0
124490;61668;0;0;0
124554;103387;0;0;0
124556;103382;0;0;0
124571;102905;0;0;0
124572;102900;0;0;0
124578;102874;0;0;0
124580;102866;0;0;0
124582;102856;0;0;0
124584;102421;0;0;0
124586;102414;0;0;0
124588;102408;0;0;0
124590;102404;0;0;0
124592;102399;0;0;0
124594;102391;0;0;0
124597;102373;0;0;0
124598;102372;0;0;0
124607;101955;0;0;0
124617;101885;0;0;0
124626;101563;0;0;0
124630;101543;0;0;0
124632;101528;0;0;0
124634;101516;0;0;0
124639;101481;0;0;0
124640;101158;0;0;0
124641;101150;0;0;0
124648;101119;0;0;0
124649;101108;0;0;0
124654;101081;0;0;0
124656;101059;0;0;0
124681;50615;0;0;0
124682;50611;0;0;0
124686;50598;0;0;0
124687;50597;0;0;0
124692;371554;0;0;0
124693;371548;0;0;0
124694;371545;0;0;0
124696;371081;0;0;0
124700;371069;0;0;0
124718;370725;0;0;0
124720;370717;0;0;0
124724;370703;0;0;0
124726;370698;0;0;0
124728;370689;0;0;0
124730;370682;0;0;0
124766;370229;0;0;0
124774;370063;0;0;0
124776;370059;0;0;0
124866;490319;0;0;0
124935;241208;0;0;0
124936;240764;0;0;0
124941;240748;0;0;0
125065;111105;0;0;0
125069;111068;0;0;0
125073;110833;0;0;0
125074;110826;0;0;0
125075;110819;0;0;0
125076;110814;0;0;0
125081;110800;0;0;0
125085;110787;0;0;0
125089;110771;0;0;0
125095;290891;0;0;0
125096;290875;0;0;0
125099;110532;0;0;0
125101;110523;0;0;0
125103;110514;0;0;0
125104;110508;0;0;0
125107;110483;0;0;0
125108;110475;0;0;0
125119;110185;0;0;0
125120;110179;0;0;0
125124;110160;0;0;0
125237;410719;0;0;0
125243;410400;0;0;0
125244;410393;0;0;0
125250;410335;0;0;0
125262;410094;0;0;0
125277;62433;0;0;0
125278;62428;0;0;0
125411;102906;0;0;0
125448;101948;0;0;0
125480;101159;0;0;0
125481;101151;0;0;0
125485;101137;0;0;0
125486;101135;0;0;2
125523;50609;5;5;14
125533;371547;0;0;0
125534;371544;0;0;0
125620;491024;0;0;0
125623;491014;0;0;0
125776;240765;0;0;0
125782;240744;0;0;0
125783;240742;0;0;0
125784;240736;0;0;0
125785;240735;0;0;0
125786;240729;0;0;0
125891;111245;0;0;0
125904;111099;0;0;0
125908;111057;0;0;0
125910;110835;0;0;0
125911;110834;0;0;0
125912;110827;0;0;0
125913;110820;0;0;0
125914;110815;0;0;0
125921;110794;0;0;0
125927;110772;0;0;0
125928;110766;0;0;0
125930;110544;0;0;0
125931;110542;0;0;0
125932;110540;0;0;0
125933;290892;0;0;0
125934;290876;0;0;0
125935;290861;0;0;0
125938;110528;0;0;0
125940;110519;0;0;0
125943;110500;0;0;0
125944;110492;0;0;0
125945;110484;0;0;0
125946;110476;0;0;0
125953;110202;0;0;0
125955;110197;0;0;0
125956;110192;0;0;0
125959;110170;0;0;0
125960;110166;0;0;0
125964;110155;0;0;0
125969;110052;0;0;0
125977;110026;0;0;0
126076;410714;0;0;0
126080;410408;0;0;0
126085;410361;0;0;0
126086;410352;0;0;0
126088;410336;0;0;0
126090;410320;0;0;0
126092;410305;0;0;0
126093;410292;0;0;0
126094;410286;0;0;0
126096;410127;0;0;0
126102;410076;0;0;0
126104;140649;0;0;0
126105;140648;0;0;0
126108;140647;0;0;0
126112;140643;0;0;0
126114;140285;0;0;0
126115;140283;0;0;0
126117;140282;0;0;0
126118;62411;0;0;0
126137;140108;0;0;0
126153;61763;4;6;12
126158;61728;0;0;0
126162;61698;0;0;0
126232;103388;0;0;0
126234;103383;0;0;0
126236;103377;0;0;0
126244;102939;0;0;0
126253;102882;0;0;0
126256;102875;0;0;0
126258;102867;0;0;0
126260;102857;0;0;0
126262;102422;0;0;0
126264;102415;0;0;0
126266;102409;0;0;0
126274;102384;0;0;0
126284;101967;0;0;0
126285;101957;0;0;0
126310;101529;0;0;0
126318;101160;0;0;0
126319;101152;0;0;0
126326;101120;0;0;0
126327;101110;0;0;0
126333;101069;0;0;0
126334;101060;0;0;0
126335;101052;0;0;0
126353;50964;0;0;0
126360;50612;0;0;0
126378;371070;0;0;0
126380;371062;0;0;0
126395;370728;0;0;0
126402;370704;0;0;0
126408;370683;0;0;0
126450;370074;0;0;0
126454;370060;0;0;0
126532;490652;0;0;0
126539;490635;0;0;0
126617;240755;0;0;0
126619;240750;0;0;0
126627;240695;0;0;0
126635;240281;0;0;0
126638;240267;0;0;0
126738;111112;0;0;0
126748;110828;0;0;0
126749;110821;0;0;0
126753;110804;0;0;0
126758;110791;0;0;0
126763;110773;0;0;0
126765;110547;0;0;0
126771;290862;0;0;0
126772;290845;0;0;0
126774;110529;0;0;0
126775;110524;0;0;0
126776;110520;0;0;0
126777;110515;0;0;0
126778;110509;0;0;0
126779;110501;0;0;0
126780;110493;0;0;0
126781;110485;0;0;0
126797;110165;0;0;0
126798;110161;0;0;0
126799;110158;0;0;0
126903;410866;0;0;0
126914;410461;0;0;0
126930;410433;0;0;0
126931;410432;0;0;0
126935;410128;0;0;0
126940;140721;0;0;0
126951;140284;0;0;0
127120;101968;0;0;0
127160;101136;0;0;0
127162;101121;0;0;0
127168;101082;0;0;0
127171;101053;0;0;0
127200;50600;0;0;0
127455;240751;0;0;0
127461;240722;0;0;0
127462;240710;0;0;0
127463;240696;0;0;0
127572;111106;0;0;0
127573;111100;0;0;0
127574;111089;0;0;0
127581;110829;0;0;0
127585;110807;0;0;0
127587;110802;0;0;0
127593;110786;0;0;0
127597;110767;0;0;0
127598;110548;0;1;1
127602;290893;0;0;0
127604;290863;0;0;0
127605;290846;0;0;0
127606;290836;0;0;0
127607;290822;0;0;0
127608;110525;0;0;0
127609;110521;0;0;0
127610;110516;0;0;0
127611;110510;0;0;0
127625;110193;0;0;0
127628;110171;0;0;0
127629;110167;0;0;0
127643;110037;0;0;0
127645;110030;0;0;0
127733;410871;0;0;0
127739;410855;0;0;0
127741;410850;0;0;0
127743;410843;0;0;0
127745;410835;0;0;0
127747;410462;0;0;0
127755;410449;0;0;0
127759;410437;0;0;0
127761;410435;0;0;0
127763;410434;0;0;0
127765;410130;0;0;0
127773;140722;0;0;0
127775;140703;1;2;2
127777;140684;0;0;0
127781;140650;0;0;0
127837;61670;0;0;0
127905;103378;0;0;0
127911;103363;0;0;0
127919;102902;0;0;0
127925;102876;0;0;0
127927;102868;0;0;0
127929;102858;0;0;0
127931;102423;0;0;0
127933;102416;0;0;0
127953;101969;0;0;0
127961;101909;0;0;0
127967;101874;0;0;0
127971;101576;0;0;0
127975;101556;0;0;0
127979;101530;0;0;0
127981;101518;0;0;0
127984;101492;0;0;0
127985;101487;0;0;0
128001;101083;0;0;0
128003;101061;0;0;0
128004;101054;0;0;0
128005;100859;0;0;0
128006;100857;0;0;0
128019;50969;0;0;0
128023;50962;0;0;0
128035;50596;0;0;0
128037;50592;0;0;0
128039;371555;0;0;0
128079;370453;0;0;0
128081;370450;0;0;0
128083;370442;0;0;0
128268;241224;0;4;6
128294;240723;0;0;0
128400;111090;0;0;0
128402;111069;0;0;0
128403;111059;0;0;0
128404;111048;0;0;0
128408;110822;0;0;0
128420;110782;0;0;0
128422;110775;0;0;0
128423;110768;0;0;0
128428;290894;0;0;0
128429;290877;0;0;0
128432;290837;0;0;0
128433;290823;0;0;0
128434;290811;0;0;0
128435;290801;0;0;0
128436;290794;0;0;0
128446;110209;0;0;0
128449;110199;0;0;0
128460;110154;0;0;0
128466;110047;0;0;0
128468;110043;0;0;0
128469;110038;0;0;0
128581;410450;0;0;0
128811;101488;0;0;0
128821;101122;0;0;0
128827;101084;0;0;0
128829;101062;0;0;0
128830;101055;0;0;0
128850;50620;0;0;0
128862;50595;0;0;0
128863;50593;0;0;0
129026;490653;0;0;0
129121;240711;0;0;0
129215;111132;0;0;0
129216;111126;0;0;0
129217;111121;0;0;0
129218;111114;0;0;0
129219;111107;0;0;0
129223;111070;0;0;0
129225;111049;0;0;0
129228;110830;0;0;0
129242;110780;0;0;0
129244;110769;0;0;0
129245;110550;0;0;0
129248;110541;0;0;0
129250;290878;0;0;0
129254;290824;0;0;0
129255;290812;0;0;0
129256;290802;0;0;0
129278;110162;0;0;0
129287;110048;0;0;0
129288;110045;0;0;0
129292;110031;0;0;0
129294;110025;0;0;0
129386;410856;0;0;0
129392;410836;0;0;0
129394;410463;0;0;0
129404;410446;0;0;0
129406;410438;0;0;0
129412;140792;0;0;0
129446;140286;0;0;0
129462;62151;0;0;0
129484;61772;0;0;0
129486;61393;0;0;0
129552;103379;0;0;0
129554;103372;0;0;0
129560;102941;0;0;0
129562;102929;0;0;0
129564;102920;0;0;0
129566;102903;0;0;0
129568;102893;0;0;0
129572;102877;0;0;0
129574;102869;0;0;0
129576;102859;0;0;0
129578;102424;0;0;0
129580;102417;0;0;0
129582;102410;0;0;0
129584;102405;0;0;0
129608;101910;0;0;0
129614;101875;0;0;0
129630;101504;0;0;0
129631;101493;0;0;0
129634;101161;0;0;0
129647;101091;1;1;1
129648;101085;0;0;0
129652;100861;0;0;0
129683;371560;0;0;0
129684;50594;0;0;0
129692;371076;0;0;0
129708;370753;0;0;0
129718;370705;0;0;0
129720;370699;0;0;0
129728;370451;0;0;0
129730;370443;0;0;0
129790;490910;0;0;0
129942;240712;0;0;0
129943;240699;0;0;0
129948;240290;0;0;0
130036;111133;0;0;0
130040;111108;0;0;0
130041;111101;0;0;0
130044;111071;0;0;0
130046;111050;0;0;0
130064;110777;0;0;0
130069;290909;0;0;0
130070;290896;0;0;0
130071;290879;0;0;0
130072;290864;0;0;0
130073;290849;0;0;0
130077;290803;0;0;0
130079;110511;0;0;0
130080;110502;0;0;0
130081;110494;0;0;0
130082;110486;0;0;0
130092;111271;0;0;0
130094;110187;0;0;0
130096;110172;0;0;0
130101;110157;0;0;0
130116;411264;0;0;0
130121;110002;0;0;0
130123;110001;0;0;0
130148;411205;0;0;0
130149;411204;0;0;0
130221;410453;0;0;0
130229;410436;0;0;0
130248;140659;0;0;0
130267;140287;0;0;0
130387;102904;0;0;0
130469;101086;0;0;0
130470;101070;0;0;0
130471;101063;0;0;0
130472;101056;0;0;0
130486;50973;0;0;0
130496;50616;1;1;4
130504;371561;0;0;0
130611;490911;0;0;0
130763;240713;0;0;0
130775;240268;0;0;0
130855;111134;0;0;0
130856;111127;0;0;0
130857;111123;0;0;0
130858;111115;0;1;3
130860;111102;0;1;2
130862;111080;0;0;0
130864;111061;0;0;0
130868;110831;0;0;0
130887;290923;0;0;0
130888;290910;0;0;0
130889;290897;0;0;0
130893;290840;0;0;0
130895;290814;0;0;0
130896;290804;0;0;0
130899;110503;0;0;0
130900;110495;0;0;0
130915;110173;0;0;0
130930;110039;0;0;0
130934;411265;0;0;0
131028;410851;0;0;0
131034;410464;0;0;0
131046;410439;0;0;0
131048;141137;0;0;0
131050;141122;0;0;0
131106;62149;0;0;0
131124;61773;0;0;0
131182;60260;0;0;0
131184;103440;0;0;0
131188;103429;0;0;0
131192;103421;0;0;0
131194;103418;0;0;0
131196;103408;0;0;0
131204;103023;4;4;4
131208;102992;0;0;0
131210;102984;0;0;0
131212;102976;0;0;0
131214;102964;0;0;0
131218;102551;0;0;0
131220;102524;0;0;0
131238;102027;0;0;0
131240;102022;0;0;0
131248;101911;0;0;0
131264;101546;0;0;0
131266;101532;0;0;0
131272;101489;0;0;0
131286;101097;0;0;0
131288;101087;0;0;0
131289;101071;0;0;0
131307;50967;0;0;0
131316;50614;0;0;0
131330;371082;0;0;0
131336;371063;0;0;0
131340;371058;0;0;0
131354;370719;0;0;0
131362;370691;0;0;0
131364;370684;0;0;0
131399;370230;0;0;0
131582;240714;0;0;0
131672;111136;0;0;0
131678;111103;0;0;0
131679;111094;0;0;0
131680;111081;0;0;0
131702;291367;0;0;0
131704;290934;0;0;0
131706;290911;5;12;16
131707;290898;0;0;0
131709;290865;0;0;0
131710;290850;0;0;0
131713;290815;0;0;0
131714;290805;0;0;0
131716;290787;0;0;0
131717;110504;0;0;0
131718;110496;0;0;0
131732;110182;0;0;0
131733;110174;0;0;0
131734;110168;0;0;0
131751;110028;0;0;0
131754;411263;0;0;0
131853;410459;0;0;0
131865;141145;0;0;0
131883;140679;0;0;0
131984;60856;0;0;0
131986;60850;0;0;0
132037;102542;0;0;0
132038;102525;0;0;0
132176;370706;0;0;0
132247;490916;0;0;0
132487;111143;0;0;0
132524;290925;0;0;0
132527;290880;0;0;0
132529;290851;0;0;0
132530;290841;0;0;0
132531;290826;0;0;0
132534;290795;0;0;0
132536;110505;0;0;0
132538;110487;1;2;2
132552;110175;0;0;0
132572;110022;0;0;0
132575;411261;0;0;0
132673;410457;0;0;0
132674;410455;0;0;0
132679;410451;0;0;0
132681;410447;0;0;0
132683;410441;0;0;0
132687;141123;0;0;0
132703;140664;0;0;0
132715;140302;0;0;0
132723;140288;0;0;0
132821;103441;0;0;0
132823;103435;0;0;0
132825;103430;0;0;0
132833;103409;0;0;0
132835;103396;0;0;0
132839;103038;0;0;0
132845;102993;0;0;0
132849;102977;0;0;0
132855;102552;0;0;0
132859;102500;0;0;0
132865;102466;0;0;0
132869;102440;0;0;0
132881;102008;0;0;0
132887;101996;0;0;0
132889;101990;0;0;0
132893;101621;0;0;0
132903;101600;0;0;0
132905;101595;0;0;0
132911;101208;0;0;0
132920;101182;0;0;0
132940;50998;0;0;0
132941;50997;0;0;0
132946;50976;0;0;0
132967;371083;0;0;0
132969;371077;0;0;0
132993;370712;0;0;0
133009;370437;0;0;0
133209;240758;0;0;0
133225;240291;0;0;0
133229;240276;0;0;0
133315;111267;0;0;0
133346;290881;0;0;0
133348;290852;0;0;0
133356;110497;0;0;0
133358;110478;2;2;2
133371;110176;0;0;0
133389;110029;0;0;0
133392;110019;0;0;0
133393;411262;0;0;0
133395;411257;0;0;0
133492;410458;0;0;0
133499;410448;0;0;0
133501;410445;0;0;0
133540;140290;0;0;0
133678;102501;0;0;0
133684;102467;0;0;0
133686;102450;0;0;0
133738;101186;2;3;7
133739;101183;0;0;0
133746;101166;0;0;0
134022;241217;0;0;0
134039;240701;0;0;0
134136;111109;0;0;0
134160;291376;0;0;0
134161;291369;0;0;0
134163;290936;0;0;0
134164;290926;0;0;0
134170;290842;0;0;0
134179;110479;0;0;0
134181;110216;0;0;0
134191;110183;0;0;0
134216;411258;0;0;0
134220;411241;0;0;0
134307;410846;0;0;0
134308;410842;0;0;0
134309;410837;0;0;0
134311;410466;0;0;0
134312;410460;0;0;0
134314;141171;0;0;0
134315;141168;0;0;1
134327;141124;0;0;0
134335;140743;0;0;0
134379;140121;0;0;0
134387;61814;0;0;0
134481;103024;0;0;0
134487;102985;0;0;0
134501;102489;0;0;0
134506;102460;0;0;0
134507;102451;0;0;0
134531;101985;0;0;0
134547;101592;0;0;0
134549;101590;0;0;0
134551;101209;0;0;0
134559;101187;0;0;0
134560;101184;2;2;2
134579;50999;0;0;0
134584;50983;0;0;0
134613;50384;0;0;0
134615;50381;0;0;0
134621;371089;0;0;0
134625;370780;0;0;0
134629;370766;0;0;0
134631;370760;0;0;0
134651;370460;0;0;0
134715;490909;0;0;0
134857;240732;0;0;0
134858;240726;0;0;0
134982;291377;0;0;0
134983;291370;0;0;0
134984;290940;0;0;0
134985;290937;0;0;0
134986;290927;0;0;0
134987;290913;0;0;0
134988;290900;0;0;0
134993;290829;0;0;0
135003;110217;0;0;0
135004;110212;0;0;0
135005;110211;0;0;0
135030;110034;0;0;0
135132;410468;0;0;0
135156;140754;0;0;0
135326;102473;0;0;0
135328;102461;0;0;0
135380;101193;1;1;4
135381;101188;0;0;0
135387;101173;0;0;1
135388;101170;0;0;0
135390;101162;0;0;0
135404;50995;0;0;0
135679;240733;0;0;0
135681;240717;0;0;0
135805;290941;0;0;0
135808;290914;0;0;0
135815;290818;0;0;0
135827;110210;0;0;0
135828;110207;0;0;0
135829;110203;0;0;0
135864;411238;0;0;0
135868;411230;0;0;0
135952;410838;0;0;0
135953;410469;0;0;0
135988;140653;0;0;0
135996;140306;0;0;0
136042;61785;0;0;0
136044;61776;0;0;0
136088;60852;0;0;0
136092;60841;0;0;1
136128;102995;0;0;0
136147;102474;0;0;0
136149;102462;0;0;0
136150;102452;0;0;0
136188;101597;0;0;0
136202;101189;0;0;0
136204;101180;0;0;0
136209;101171;0;0;0
136211;101163;5;5;5
136227;50984;0;6;23
136228;50978;0;0;0
136231;50681;0;0;0
136232;50676;0;0;0
136237;50665;0;0;0
136238;50663;0;0;0
136248;371633;0;0;0
136252;371095;0;0;0
136264;371090;0;0;0
136343;490953;0;0;0
136344;490952;0;0;0
136348;490945;0;0;0
136349;490943;0;0;0
136350;490941;0;0;0
136352;490936;0;0;0
136355;490926;0;0;0
136356;490924;0;0;0
136358;490921;0;0;0
136362;490850;0;0;0
136363;490842;0;0;0
136498;240739;0;0;0
136502;240718;0;0;0
136620;291371;0;0;0
136624;290915;0;0;0
136625;290901;0;0;0
136627;290868;0;0;0
136630;290831;0;0;0
136644;110208;0;0;0
136645;110204;0;0;0
136646;110200;0;0;0
136686;411228;0;0;0
136760;410863;0;0;0
136765;410849;0;0;0
136772;141175;0;0;0
136776;141165;0;0;0
136780;141154;0;0;0
136799;140700;0;0;0
136945;102990;0;0;0
136949;102973;0;0;0
136961;102487;0;0;0
137027;101164;0;0;0
137029;100866;0;0;0
137043;50985;0;0;0
137047;50682;0;0;0
137049;50671;0;0;0
137158;490956;0;0;0
137161;490951;0;0;0
137162;490949;0;0;0
137164;490946;0;0;0
137167;490939;0;0;0
137168;490937;0;0;0
137170;490931;0;0;0
137171;490927;0;0;0
137179;490843;0;0;0
137180;490835;0;0;0
137319;240704;0;0;0
137320;240692;0;0;0
137343;240022;0;0;0
137437;290916;0;0;0
137438;290902;0;0;0
137439;290885;0;0;0
137458;110205;0;0;0
137461;110194;0;0;0
137573;410864;0;0;0
137575;410858;0;0;0
137579;410847;0;0;0
137581;410839;0;0;0
137582;410470;0;0;0
137593;141155;0;0;0
137596;141146;0;0;0
137757;102996;0;0;0
137761;102978;0;0;0
137771;102502;0;0;0
137791;102015;0;0;0
137803;101987;0;0;0
137815;101603;0;0;0
137825;101204;0;0;0
137840;101165;2;2;2
137873;50631;0;0;0
137891;371093;0;0;0
137952;491043;0;0;0
137975;490950;0;0;0
137976;490948;0;0;0
137977;490947;0;0;0
137979;490942;0;0;0
137980;490940;0;0;0
137982;490934;0;0;0
137983;490932;0;0;0
137990;490857;0;0;0
137991;490852;0;0;0
137992;490844;0;0;0
137993;490836;0;0;0
138053;490328;0;0;0
138054;470003;0;0;0
138111;241220;0;0;0
138127;240740;0;0;0
138132;240705;0;0;0
138133;240693;0;0;0
138139;240287;1;3;6
138248;290917;0;0;0
138249;290903;0;0;0
138258;290788;0;0;0
138259;290783;0;0;0
138265;290399;0;0;0
138272;110195;0;0;0
138280;290366;0;0;0
138283;110055;0;0;0
138291;110035;0;0;0
138296;110020;0;0;0
138302;411243;0;0;0
138387;410854;0;0;0
138414;140779;0;0;0
138566;103010;0;0;0
138568;102997;0;0;0
138589;102463;3;5;5
138590;102453;0;0;0
138594;102428;0;0;0
138640;101199;0;0;0
138648;101174;0;0;0
138666;50991;0;0;0
138670;50688;0;0;0
138712;370767;0;0;0
138758;370245;0;0;0
138795;490928;0;0;0
138800;490862;0;0;0
138801;490858;0;0;0
138802;490853;0;0;0
138803;490845;0;0;0
138804;490837;0;0;0
138864;470004;0;0;0
138924;241218;0;0;0
138941;240728;0;0;0
138943;240706;0;0;0
138960;240256;0;2;3
139056;290942;0;0;0
139062;290869;0;0;0
139068;290797;0;0;0
139080;290390;0;0;0
139082;290386;0;0;0
139084;110191;0;0;0
139086;110178;0;0;0
139100;110044;0;0;0
139121;411229;0;0;0
139122;411226;0;0;0
139123;411221;0;0;0
139193;410869;0;0;0
139194;410867;0;0;0
139195;410865;0;0;0
139201;141386;0;0;0
139215;141156;0;0;0
139229;140744;0;0;0
139231;140726;0;0;0
139233;140708;0;0;0
139391;102527;0;0;0
139395;102490;0;0;0
139402;102445;0;0;0
139405;102429;0;0;0
139411;102023;0;0;0
139412;102019;0;0;0
139413;102016;0;0;0
139426;101624;0;0;0
139427;101622;0;0;0
139433;101609;0;0;0
139441;101593;0;0;0
139447;101205;0;0;0
139452;101195;0;0;0
139481;50689;0;0;0
139482;50684;0;0;0
139484;50672;0;0;0
139495;50632;0;0;0
139501;50398;0;0;0
139513;371094;0;0;0
139519;370782;0;0;0
139521;370774;0;0;0
139523;370768;0;0;0
139543;370463;0;0;0
139558;370253;1;1;4
139567;370249;0;0;0
139568;370248;0;0;0
139606;490929;0;0;0
139611;490863;0;0;0
139613;490854;0;0;0
139614;490846;0;0;0
139615;490838;0;0;0
139713;241440;0;0;0
139737;241232;0;0;0
139753;240782;0;0;0
139754;240780;0;0;0
139771;240257;0;0;0
139864;291373;0;0;0
139871;290870;0;0;0
139872;290856;0;0;0
139876;290807;1;1;1
139892;290384;0;0;0
139895;290370;0;0;0
139924;411240;0;0;0
139927;411233;0;0;0
140010;141387;0;0;0
140014;141181;0;0;0
140017;141172;1;1;1
140021;141164;0;0;0
140022;141161;0;0;0
140107;61392;0;0;0
140162;60261;0;0;0
140184;103025;0;0;0
140199;102543;0;0;0
140214;102430;0;0;0
140221;102020;0;0;0
140235;101625;0;0;0
140262;101192;0;0;0
140300;50658;0;0;0
140416;490925;0;0;0
140420;490864;0;0;0
140424;490839;0;0;0
140487;241738;0;1;1
140488;241736;0;0;1
140669;291388;0;0;0
140670;291378;0;0;0
140671;291374;0;0;0
140678;290871;0;0;1
140679;290857;0;0;0
140699;290385;0;0;0
140701;290376;0;0;0
140733;411235;0;0;0
140819;141380;0;0;0
140833;141151;0;0;0
140838;140801;0;0;0
140843;140763;0;0;0
140845;140745;0;0;0
140849;140709;0;0;0
140853;140669;0;0;0
140855;140656;0;0;0
140909;61788;0;0;0
140947;61088;1;3;4
140955;60854;0;0;0
140969;60262;0;0;0
140981;103420;0;0;0
141001;102965;0;0;0
141002;102958;0;0;0
141003;102950;0;0;0
141005;102555;0;0;0
141006;102544;0;0;0
141007;102528;0;0;0
141009;102503;0;0;0
141011;102491;0;0;0
141013;102482;0;0;0
141020;102436;0;0;0
141021;102431;0;0;0
141028;102021;0;0;0
141035;101999;0;0;0
141043;101623;0;0;0
141053;101604;0;0;0
141057;101594;0;0;0
141061;101211;0;0;0
141063;101206;0;0;0
141075;101175;0;0;0
141083;100862;0;0;0
141093;50992;0;0;0
141095;50979;0;0;0
141101;50669;0;0;0
141102;50667;0;0;0
141109;50645;0;0;1
141133;371088;0;0;0
141135;370783;0;0;0
141136;370779;0;0;0
141139;370769;0;0;0
141174;370254;0;0;0
141198;491041;0;0;0
141222;490930;0;0;0
141228;490860;0;0;0
141229;490855;0;0;0
141230;490848;0;0;0
141231;490840;0;0;0
141232;490833;0;0;0
141233;490832;0;0;0
141295;241737;0;0;0
141296;241734;0;0;0
141297;241733;0;0;0
141469;291422;0;0;0
141473;291398;0;0;0
141474;291389;0;0;0
141475;291379;0;0;0
141476;291375;0;0;0
141477;290943;0;0;0
141478;290938;0;0;0
141482;290886;0;0;0
141483;290872;0;0;0
141494;290781;0;0;0
141505;290381;0;0;0
141507;290372;0;0;0
141540;411232;0;0;0
141651;140736;0;0;0
141794;103039;0;0;0
141797;103022;0;0;0
141800;102998;0;0;0
141806;102966;0;0;0
141808;102951;0;0;0
141809;102943;0;0;0
141810;102556;0;0;0
141812;102529;0;0;0
141813;102514;0;0;0
141815;102495;0;0;0
141818;102483;0;0;0
141822;102455;0;0;0
141829;102033;0;0;0
141898;50993;0;0;0
141900;50980;0;0;0
141904;50677;0;0;0
141906;50670;0;0;0
141911;50661;0;0;0
141912;50659;0;0;0
141915;50637;0;0;0
142036;490841;0;0;0
142061;490792;0;0;0
142062;490786;0;0;0
142117;241720;0;0;0
142141;241437;0;0;0
142142;241435;0;0;0
142273;291423;0;0;0
142274;291420;0;0;0
142275;291413;0;0;0
142276;291406;0;0;0
142277;291399;0;0;0
142278;291390;0;0;0
142279;291380;0;0;0
142280;290946;0;0;0
142290;290832;0;0;0
142292;290808;0;0;0
142310;290377;0;0;0
142427;141384;0;0;0
142428;141381;0;0;0
142432;141176;0;0;0
142433;141173;0;0;0
142441;141153;0;0;0
142442;141152;0;0;0
142454;140746;0;0;0
142456;140728;0;0;0
142510;140020;0;0;0
142516;61797;0;0;0
142518;61789;0;0;0
142520;61777;0;0;0
142524;61391;0;0;0
142568;60843;0;0;0
142586;60241;0;0;0
142597;103045;2;2;2
142606;102986;0;0;0
142608;102979;0;0;0
142609;102975;0;0;0
142610;102967;0;0;0
142611;102960;0;0;0
142613;102944;0;0;0
142614;102557;0;0;0
142616;102530;0;0;0
142617;102515;0;0;0
142618;102504;0;0;0
142619;102496;0;0;0
142620;102492;0;0;0
142626;102456;0;0;0
142627;102447;0;0;0
142642;102003;0;0;0
142648;101991;0;0;0
142672;101207;0;0;0
142705;50977;0;0;0
142707;50685;0;0;0
142720;50633;0;0;0
142746;370776;0;0;0
142748;370770;0;0;0
142750;370762;0;0;0
142865;490793;0;0;0
142866;490787;0;0;0
142867;490782;0;0;0
142869;490774;0;0;0
142921;241721;0;0;0
142964;241226;0;0;0
142982;240768;0;0;0
143077;291421;1;1;4
143078;291414;0;0;0
